	*			B-1198011	2401006	         1	CONETOR CUNHA EST BR/VM
	*			B-1198011	2403000	         3	CONETOR ESTRB AL   IMP     2AWG/ 35MM2
	*			B-1198011	2412001	         4	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1198011	2415000	         3	GRAMPO LINHA VIVA BR   120/ 50
	*			B-1198011	3300016	         1	POSTE CONCRETO DT 11/600 44F
	*			B-1198011	3340011	         3	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1198011	3480275	         4	PARAFUSO ABAU ACO CARB    M16X    70MM
	*			B-1198011	3480285	         6	PARAFUSO CAB QUAD ACO  12X125
	*			B-1198011	3480310	         2	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1198011	3480325	         3	PARAFUSO CAB QUAD ACO  16X 400
	*			B-1198011	3493315	        20	ARRUELA LIS QUAD SAE1020 M18
	*			B-1198011	3493325	         8	ARRUELA QUAD ACO  38 F14,00
	*			B-1198011	7900005	-4,000	SUCATA ACO
	*			B-1198011	7927010	-3,000	SUCATA POLIMERICO

	**			B-1198011		        67
						     6,000
						     8,000

	*			B-1198014	0536787	         0	ELO FUSIVEL 15,0/36,2 KV 15K COBRE
	*			B-1198014	0536788	         0	ELO FUSIVEL 15,0/36,2 KV 25K COBRE
	*			B-1198014	2200002	     0,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1198014	2202041	     0,000	CABO ALUM CAA NU 1/0AWG 1F RAVEN
	*			B-1198014	2322006	         9	ISOLADOR SUSP POLIMERICO 50kN 35kV
	*			B-1198014	2454001	         3	EMENDA PREF TOTAL AL CAA 1/0 RAVEN
	*			B-1198014	3300016	         5	POSTE CONCRETO DT 11/600 44F
	*			B-1198014	3310009	         6	CRUZETA CONC T    2400MM  400DAN
	*			B-1198014	3420090	         6	MANILHA SAPATILHA ACO  5000DAN
	*			B-1198014	3423030	         6	GANCHO SUSP OLHAL   5000DAN
	*			B-1198014	3428086	         9	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1198014	3430140	         0	ALCA PREF DIST CA/CAA 1/0 AWG
	*			B-1198014	3480310	         8	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1198014	3480325	         4	PARAFUSO CAB QUAD ACO  16X 400
	*			B-1198014	3486040	         6	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1198014	3490080	         4	PORCA QUAD SAE1020 MG     M16
	*			B-1198014	3493315	        18	ARRUELA LIS QUAD SAE1020 M18
	*			B-1198014	7930005	         0	SUCATA POSTE CONC DT
	*			B-1198014	7931010	         0	SUCATA CONCRETO ARMADO 2

	**			B-1198014		        84
						     0,000

	*			B-1198138	2230050	   112,520	CABO AS AL 1KV 1X25 RC + 1X25 N ISO
	*			B-1198138	2401000	         4	CONETOR CUNHA EST CINZA
	*			B-1198138	2401006	         2	CONETOR CUNHA EST BR/VM
	*			B-1198138	2412001	        12	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1198138	2412003	        12	CONETOR PERF  10,0- 35,0/  1,5-  6,0
	*			B-1198138	2660001	         1	FITA ISOLANTE -CLASSE A PT 750V 19MM 20M
	*			B-1198138	2660002	         1	FITA ISOL PVC 19,0MM VERMELHA
	*			B-1198138	2660003	         1	FITA ISOL PVC 19,0MM AZUL
	*			B-1198138	2660005	         1	FITA ISOL PVC 19,0MM BRANCA
	*			B-1198138	2660008	         1	FITA ISOL PVC 19,0MM MARROM
	*			B-1198138	3430547	         4	ALCA PREF RAM LIG ACO  25MM N ISOL..
	*			B-1198138	3431611	         2	LACO PREF. ROLD 25 MM2 AS NI CA

	**			B-1198138		        41
						   112,520

	*			B-1198152	0210418	         1	TRAFO 1FF 25KVA 13,8KV 440/220V 5T MI
	*			B-1198152	0536778	         2	ELO FUSIVEL 15,0/36,2 KV 0,5H COBRE.

	**			B-1198152		         3

	*			B-1198195	2300000	         2	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1198195	2412001	        10	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1198195	2412003	        10	CONETOR PERF  10,0- 35,0/  1,5-  6,0
	*			B-1198195	3341051	         1	POSTE CIRC MODULAR PRFV 9000MM 400DAN
	*			B-1198195	3417025	         2	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1198195	3430546	         2	ALCA PREF RAM LIG 35MM N. ISOL
	*			B-1198195	3480310	         2	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1198195	3493315	        10	ARRUELA LIS QUAD SAE1020 M18
	*			B-1198195	7900005	-0,240	SUCATA ACO
	*			B-1198195	7927009	-2,000	SUCATA PORCELANA
	*			B-1198195	7930005	-1	SUCATA POSTE CONC DT

	**			B-1198195		        38
						-2,240

	*			B-1198533	2300000	         2	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1198533	3300012	         2	POSTE CONCRETO DT  9/400 29F
	*			B-1198533	3417025	         2	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1198533	3430546	         2	ALCA PREF RAM LIG 35MM N. ISOL
	*			B-1198533	3431760	         2	LACO PREF ROLD 35 MM2 AS NI CAL
	*			B-1198533	3480305	         2	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1198533	7900005	-2,200	SUCATA ACO
	*			B-1198533	7927009	-3,000	SUCATA PORCELANA
	*			B-1198533	7930005	-2	SUCATA POSTE CONC DT

	**			B-1198533		        10
						-5,200

	*			B-1198539	0210379	         1	TRAFO 3F 45KVA 13,8KV 220/127V 5T MI
	*			B-1198539	0210914	-1	TD 3F 45K 13K 220/127 5T VG AVAR-210445
	*			B-1198539	0400057	         3	PARA-RAIOS RD 12KV 10KA
	*			B-1198539	0536779	         3	ELO FUSIVEL 15,0/36,2 KV 1H COBRE
	*			B-1198539	2203008	     6,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1198539	2223464	     8,000	CABO COBRE XLPE 35MM2 1F PRETO.
	*			B-1198539	2401006	         1	CONETOR CUNHA EST BR/VM
	*			B-1198539	2412001	         4	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1198539	3480275	         4	PARAFUSO ABAU ACO CARB    M16X    70MM
	*			B-1198539	7900005	-3,000	SUCATA ACO
	*			B-1198539	7927009	-3,000	SUCATA PORCELANA

	**			B-1198539		        15
						     0,000
						     8,000

	*			B-1198671	2200002	     0,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1198671	2202040	     0,000	CABO ALUM NU CAA 4AWG 1F SWAN.
	*			B-1198671	2314001	         6	ISOLADOR PILAR PORCELANA 34KV 800DAN
	*			B-1198671	2322006	         0	ISOLADOR SUSP POLIMERICO 50kN 35kV
	*			B-1198671	2401000	         0	CONETOR CUNHA EST CINZA
	*			B-1198671	2452000	         0	EMENDA PREF COND AL CAA 4  SWAN
	*			B-1198671	3300016	         3	POSTE CONCRETO DT 11/600 44F
	*			B-1198671	3310009	         4	CRUZETA CONC T    2400MM  400DAN
	*			B-1198671	3420090	         0	MANILHA SAPATILHA ACO  5000DAN
	*			B-1198671	3423030	         0	GANCHO SUSP OLHAL   5000DAN
	*			B-1198671	3428086	         6	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1198671	3430120	         0	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1198671	3480315	         2	PARAFUSO CAB QUAD. ACO  16X 300
	*			B-1198671	3480325	         4	PARAFUSO CAB QUAD ACO  16X 400
	*			B-1198671	3486040	         0	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1198671	3490080	         4	PORCA QUAD SAE1020 MG     M16
	*			B-1198671	3493315	        10	ARRUELA LIS QUAD SAE1020 M18
	*			B-1198671	7900005	-0,600	SUCATA ACO
	*			B-1198671	7927009	-6,000	SUCATA PORCELANA
	*			B-1198671	7930005	-3	SUCATA POSTE CONC DT
	*			B-1198671	7931008	-4	SUCATA CONCRETO ARMADO 1
	*			B-1198671	7931010	         0	SUCATA CONCRETO ARMADO 2

	**			B-1198671		        32
						-6,600

	*			B-1198679	0211216	         1	TRAFO 3F 75KVA 34,5KV 380/220V 3T MI
	*			B-1198679	0211949	-1	TD 3F 45K 34K 380/220 3T VG AVAR-211233
	*			B-1198679	0536781	         3	ELO FUSIVEL 15,0/36,2 KV 3H COBRE
	*			B-1198679	0536783	         0	ELO FUSIVEL 15,0/36,2 KV 5H COBRE.
	*			B-1198679	2401006	         1	CONETOR CUNHA EST BR/VM

	**			B-1198679		         4

	*			B-1198701	2200001	     0,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1198701	2200002	     1,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1198701	2202040	    14,860	CABO ALUM NU CAA 4AWG 1F SWAN.
	*			B-1198701	2314003	         4	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1198701	2401000	        10	CONETOR CUNHA EST CINZA
	*			B-1198701	2452000	         2	EMENDA PREF COND AL CAA 4  SWAN
	*			B-1198701	2454000	         2	EMENDA PREF TOTAL AL CAA 4 SWAN
	*			B-1198701	3300152	         1	POSTE CONCRETO DT 11/400 44F
	*			B-1198701	3340011	         1	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1198701	3410080	         2	MAO FRANCESA PLANA ACO  710MM
	*			B-1198701	3428086	         4	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1198701	3430120	         8	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1198701	3480285	         2	PARAFUSO CAB QUAD ACO  12X125
	*			B-1198701	3480305	         1	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1198701	3480310	         1	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1198701	3493315	         2	ARRUELA LIS QUAD SAE1020 M18
	*			B-1198701	3493325	         2	ARRUELA QUAD ACO  38 F14,00
	*			B-1198701	7927010	-2,000	SUCATA POLIMERICO

	**			B-1198701		        42
						    13,860

	*			B-1198702	0210379	         0	TRAFO 3F 45KVA 13,8KV 220/127V 5T MI
	*			B-1198702	0210445	         1	TRAFO 3F 45KVA 13,8KV 220/127V 5T VG
	*			B-1198702	0210911	-1	TD 3F 30K 13K 220/127 5T VG AVAR-210457
	*			B-1198702	0400057	         3	PARA-RAIOS RD 12KV 10KA
	*			B-1198702	0536780	         3	ELO FUSIVEL 15,0/36,2 KV 2H COBRE
	*			B-1198702	2203008	     7,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1198702	2223455	     8,000	CABO COBRE XLPE 50MM2 1F PRETO
	*			B-1198702	2401006	         4	CONETOR CUNHA EST BR/VM
	*			B-1198702	2412001	         8	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1198702	2412002	         8	CONECTOR PERF  25,0- 95,0/ 25,0- 95,0
	*			B-1198702	7927010	-3,000	SUCATA POLIMERICO

	**			B-1198702		        26
						     4,000
						     8,000

	*			B-1198754	0211243	         1	TRAFO 3F 150KVA 34,5KV 380/220V 3T VG
	*			B-1198754	0211947	-1	TD 3F 30K 34K 380/220 3T VG AVAR-211253
	*			B-1198754	0401010	         3	PARA-RAIOS RD 34,5KV 10KA
	*			B-1198754	0536784	         3	ELO FUSIVEL 15,0/36,2 KV 6K COBRE.
	*			B-1198754	2203008	     4,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1198754	2206000	     1,500	CABO NU ACO-COBRE  2 AWG
	*			B-1198754	2223455	     8,000	CABO COBRE XLPE 50MM2 1F PRETO
	*			B-1198754	2400003	         4	CONETOR IMPACT AL  4/0 / 4/0
	*			B-1198754	2401006	         1	CONETOR CUNHA EST BR/VM
	*			B-1198754	2412000	         4	CONETOR PERF  35,0-150,0/ 35,0-150,0
	*			B-1198754	2420377	         4	BARRA TERMINAL   4/0 /2N
	*			B-1198754	3419162	         0	SUPORTE RETANG TRAFO 185X 95MM
	*			B-1198754	3419168	         0	SUPORTE RETANG TRAFO 195X100MM
	*			B-1198754	3480275	         4	PARAFUSO ABAU ACO CARB    M16X    70MM
	*			B-1198754	7900005	-0,480	SUCATA ACO
	*			B-1198754	7927009	     0,000	SUCATA PORCELANA
	*			B-1198754	7927010	-3,000	SUCATA POLIMERICO

	**			B-1198754		        23
						     2,020
						     8,000

	*			B-1198759	0210381	         1	TRAFO 3F 75KVA 13,8KV 380/220V 5T MI
	*			B-1198759	0210844	-1	TD 3F 15K 13,8K 380/220 AVARIADO 210248
	*			B-1198759	0400057	         3	PARA-RAIOS RD 12KV 10KA
	*			B-1198759	0530010	         3	CHAVE FUS DIST C   15KV 100A 7,1KA
	*			B-1198759	0536780	         3	ELO FUSIVEL 15,0/36,2 KV 2H COBRE
	*			B-1198759	2203008	     3,000	CABO COBRE NU C2A MD 35 MM2
	*			B-1198759	2206000	     4,000	CABO NU ACO-COBRE  2 AWG
	*			B-1198759	2223464	     8,000	CABO COBRE XLPE 35MM2 1F PRETO.
	*			B-1198759	2401006	         2	CONETOR CUNHA EST BR/VM
	*			B-1198759	2414034	         3	CONETOR ATR  ACO 90º 35,0/HA 16,0MM
	*			B-1198759	2415000	         3	GRAMPO LINHA VIVA BR   120/ 50
	*			B-1198759	3419162	         1	SUPORTE RETANG TRAFO 185X 95MM
	*			B-1198759	3419168	         1	SUPORTE RETANG TRAFO 195X100MM
	*			B-1198759	3470008	         3	HASTE ATERRAM CIRC      13,0X 2400,0MM
	*			B-1198759	3480275	         3	PARAFUSO ABAU ACO CARB    M16X    70MM
	*			B-1198759	7900005	-3,360	SUCATA ACO
	*			B-1198759	7927009	     0,000	SUCATA PORCELANA
	*			B-1198759	7927010	-3,000	SUCATA POLIMERICO

	**			B-1198759		        25
						     0,640
						     8,000

	*			B-1198765	2200002	     0,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1198765	2314001	         3	ISOLADOR PILAR PORCELANA 34KV 800DAN
	*			B-1198765	2452000	         0	EMENDA PREF COND AL CAA 4  SWAN
	*			B-1198765	3300016	         1	POSTE CONCRETO DT 11/600 44F
	*			B-1198765	3310009	         1	CRUZETA CONC T    2400MM  400DAN
	*			B-1198765	3428086	         3	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1198765	3480310	         2	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1198765	3493315	         4	ARRUELA LIS QUAD SAE1020 M18
	*			B-1198765	7900005	-0,240	SUCATA ACO
	*			B-1198765	7927009	-6,000	SUCATA PORCELANA
	*			B-1198765	7930005	-1	SUCATA POSTE CONC DT
	*			B-1198765	7931008	-2	SUCATA CONCRETO ARMADO 1

	**			B-1198765		        11
						-6,240

	*			B-1199175	0211150	         1	TRAFO 3F 112,5kVA 34,5KV 380/220V 3 TAPS
	*			B-1199175	0211218	         0	TRAFO 3F 112,5kVA 34,5KV 380/220V 3T MI
	*			B-1199175	0211904	-1	TD 3F 112,5 34,5 380/220 AVARIAD 211218
	*			B-1199175	0536783	         3	ELO FUSIVEL 15,0/36,2 KV 5H COBRE.

	**			B-1199175		         3

	*			B-1199179	2200002	     3,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1199179	2230076	    70,000	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.
	*			B-1199179	2300000	         2	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1199179	2314003	         2	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1199179	2322005	         6	ISOLADOR SUSP POLIMERICO 50KN 15kV
	*			B-1199179	3300016	         1	POSTE CONCRETO DT 11/600 44F
	*			B-1199179	3340011	         4	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1199179	3410080	         8	MAO FRANCESA PLANA ACO  710MM
	*			B-1199179	3417025	         2	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1199179	3420090	         6	MANILHA SAPATILHA ACO  5000DAN
	*			B-1199179	3423030	         6	GANCHO SUSP OLHAL   5000DAN
	*			B-1199179	3428086	         2	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1199179	3430120	         6	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1199179	3430546	         2	ALCA PREF RAM LIG 35MM N. ISOL
	*			B-1199179	3431760	         1	LACO PREF ROLD 35 MM2 AS NI CAL
	*			B-1199179	3480285	         8	PARAFUSO CAB QUAD ACO  12X125
	*			B-1199179	3480310	         2	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1199179	3480315	         1	PARAFUSO CAB QUAD. ACO  16X 300
	*			B-1199179	3480325	         3	PARAFUSO CAB QUAD ACO  16X 400
	*			B-1199179	3480330	         3	PARAFUSO CAB QUAD ACO  16X 450
	*			B-1199179	3486040	         6	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1199179	3490080	        15	PORCA QUAD SAE1020 MG     M16
	*			B-1199179	3493315	        15	ARRUELA LIS QUAD SAE1020 M18
	*			B-1199179	3493325	         8	ARRUELA QUAD ACO  38 F14,00
	*			B-1199179	7900005	-2,200	SUCATA ACO
	*			B-1199179	7912007	-9,800	SUCATA CABO AL S/ALMA
	*			B-1199179	7927009	-3,000	SUCATA PORCELANA
	*			B-1199179	7930005	-1	SUCATA POSTE CONC DT

	**			B-1199179		       108
						-12,000
						    70,000

	*			B-1199181	2200001	     0,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1199181	2200002	     1,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1199181	2202040	    25,620	CABO ALUM NU CAA 4AWG 1F SWAN.
	*			B-1199181	2314003	         3	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1199181	2322005	         6	ISOLADOR SUSP POLIMERICO 50KN 15kV
	*			B-1199181	2401000	        10	CONETOR CUNHA EST CINZA
	*			B-1199181	2452000	         4	EMENDA PREF COND AL CAA 4  SWAN
	*			B-1199181	2454000	         4	EMENDA PREF TOTAL AL CAA 4 SWAN
	*			B-1199181	3300152	         1	POSTE CONCRETO DT 11/400 44F
	*			B-1199181	3340011	         2	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1199181	3410080	         4	MAO FRANCESA PLANA ACO  710MM
	*			B-1199181	3420090	         6	MANILHA SAPATILHA ACO  5000DAN
	*			B-1199181	3423030	         6	GANCHO SUSP OLHAL   5000DAN
	*			B-1199181	3428086	         3	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1199181	3430120	         6	ALCA PREF DIST ALUM 4AWG 430MM
	*			B-1199181	3480285	         4	PARAFUSO CAB QUAD ACO  12X125
	*			B-1199181	3480305	         2	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1199181	3480310	         4	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1199181	3480320	         3	PARAFUSO CAB QUAD ACO  16X 350
	*			B-1199181	3480325	         3	PARAFUSO CAB QUAD ACO  16X 400
	*			B-1199181	3480350	         0	PARAFUSO CAB QUAD ACO  20X 350
	*			B-1199181	3486040	         6	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1199181	3490080	        10	PORCA QUAD SAE1020 MG     M16
	*			B-1199181	3493315	        10	ARRUELA LIS QUAD SAE1020 M18
	*			B-1199181	3493325	         8	ARRUELA QUAD ACO  38 F14,00

	**			B-1199181		       105
						    26,620

	*			B-1199185	0211190	         1	TRAFO 1FF 10KVA 34,5KV 220V 3T MI
	*			B-1199185	0211299	-1	TRAFO 1FF 34,5KV 0211154 AVARIADO
	*			B-1199185	0536778	         2	ELO FUSIVEL 15,0/36,2 KV 0,5H COBRE.

	**			B-1199185		         2

	*			B-1199210	2230076	   192,800	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.
	*			B-1199210	2300000	         4	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1199210	2322005	         0	ISOLADOR SUSP POLIMERICO 50KN 15kV
	*			B-1199210	2401000	        15	CONETOR CUNHA EST CINZA
	*			B-1199210	2401006	        10	CONETOR CUNHA EST BR/VM
	*			B-1199210	2412001	        20	CONETOR PERF  16,0- 95,0/  4,0- 35,0
	*			B-1199210	2412003	        40	CONETOR PERF  10,0- 35,0/  1,5-  6,0
	*			B-1199210	3300012	         1	POSTE CONCRETO DT  9/400 29F
	*			B-1199210	3417035	         4	ARMACAO SECUN ACO CARB 2 ESTR 350X 310MM
	*			B-1199210	3430546	         4	ALCA PREF RAM LIG 35MM N. ISOL
	*			B-1199210	3431760	         3	LACO PREF ROLD 35 MM2 AS NI CAL
	*			B-1199210	3480305	         4	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1199210	3493315	         4	ARRUELA LIS QUAD SAE1020 M18
	*			B-1199210	7900005	-0,960	SUCATA ACO
	*			B-1199210	7912007	-44,730	SUCATA CABO AL S/ALMA
	*			B-1199210	7927009	-4,000	SUCATA PORCELANA
	*			B-1199210	7930005	-1	SUCATA POSTE CONC DT

	**			B-1199210		       108
						-49,690
						   192,800

	*			B-1199243	2200002	     1,400	FIO ALUM NU H14/H24 21,15MM2
	*			B-1199243	2314003	         3	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1199243	3340011	         1	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1199243	3341009	         1	POSTE FIBRA CIRC/QUAD 11/400
	*			B-1199243	3410080	         2	MAO FRANCESA PLANA ACO  710MM
	*			B-1199243	3428086	         3	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1199243	3480315	         1	PARAFUSO CAB QUAD. ACO  16X 300
	*			B-1199243	3480320	         1	PARAFUSO CAB QUAD ACO  16X 350
	*			B-1199243	3493315	         2	ARRUELA LIS QUAD SAE1020 M18

	**			B-1199243		        14
						     1,400

	*			B-1199291	2206000	     3,400	CABO NU ACO-COBRE  2 AWG
	*			B-1199291	2300000	         3	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1199291	2401006	         1	CONETOR CUNHA EST BR/VM
	*			B-1199291	2414034	         1	CONETOR ATR  ACO 90º 35,0/HA 16,0MM
	*			B-1199291	3300012	         1	POSTE CONCRETO DT  9/400 29F
	*			B-1199291	3417025	         1	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1199291	3417035	         1	ARMACAO SECUN ACO CARB 2 ESTR 350X 310MM
	*			B-1199291	3470008	         1	HASTE ATERRAM CIRC      13,0X 2400,0MM
	*			B-1199291	3480305	         2	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1199291	3493315	         1	ARRUELA LIS QUAD SAE1020 M18
	*			B-1199291	7900005	-1,240	SUCATA ACO
	*			B-1199291	7927009	-3,000	SUCATA PORCELANA
	*			B-1199291	7930005	-1	SUCATA POSTE CONC DT

	**			B-1199291		        11
						-0,840

	*			B-1199295	2200002	     2,000	FIO ALUM NU H14/H24 21,15MM2
	*			B-1199295	2314003	         3	ISOLADOR PILAR PORC 8KN 15KV/110KV
	*			B-1199295	3300153	         1	POSTE CONCRETO DT 12/400 44F
	*			B-1199295	3340011	         1	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1199295	3410080	         2	MAO FRANCESA PLANA ACO  710MM
	*			B-1199295	3428086	         3	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM
	*			B-1199295	3480285	         2	PARAFUSO CAB QUAD ACO  12X125
	*			B-1199295	3480305	         1	PARAFUSO CAB QUAD ACO  16X 200
	*			B-1199295	3480310	         1	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1199295	3493325	         2	ARRUELA QUAD ACO  38 F14,00
	*			B-1199295	7900005	-0,480	SUCATA ACO
	*			B-1199295	7927009	-10,170	SUCATA PORCELANA

	**			B-1199295		        16
						-8,650

	*			B-1199317	2210004	     6,000	FIO ALUMINIO COBERTO 4 AWG
	*			B-1199317	2312000	         3	ISOLADOR PINO POLIM 15,0KV 25MM 1200DAN
	*			B-1199317	2322005	         6	ISOLADOR SUSP POLIMERICO 50KN 15kV
	*			B-1199317	2415000	         3	GRAMPO LINHA VIVA BR   120/ 50
	*			B-1199317	3300152	         1	POSTE CONCRETO DT 11/400 44F
	*			B-1199317	3340011	         2	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1199317	3410030	         2	MAO FRANCESA PERFIL ACO 48X 5,0X 1971MM
	*			B-1199317	3416100	         1	CINTA CIRCULAR ACO 260MM
	*			B-1199317	3420090	         6	MANILHA SAPATILHA ACO  5000DAN
	*			B-1199317	3423030	         6	GANCHO SUSP OLHAL   5000DAN
	*			B-1199317	3428220	         3	PINO ISOLADOR RETO NORMAL ACO 15,0KV.
	*			B-1199317	3430550	         6	ALCA PREF DIST GALV  35,00MM2.
	*			B-1199317	3480285	         2	PARAFUSO CAB QUAD ACO  12X125
	*			B-1199317	3480310	         2	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1199317	3480320	         4	PARAFUSO CAB QUAD ACO  16X 350
	*			B-1199317	3486040	         6	OLHAL P/PARAF FOFO M16-5/8" 5000DAN
	*			B-1199317	3490080	         6	PORCA QUAD SAE1020 MG     M16
	*			B-1199317	3493315	         2	ARRUELA LIS QUAD SAE1020 M18
	*			B-1199317	3493325	         2	ARRUELA QUAD ACO  38 F14,00
	*			B-1199317	7900005	-0,240	SUCATA ACO
	*			B-1199317	7927010	-3,000	SUCATA POLIMERICO
	*			B-1199317	7930005	-1	SUCATA POSTE CONC DT
	*			B-1199317	7933000	-2	SUCATA CRUZETA MADEIRA

	**			B-1199317		        60
						-3,240
						     6,000

	*			B-1199320	2206000	     4,600	CABO NU ACO-COBRE  2 AWG
	*			B-1199320	2414034	         1	CONETOR ATR  ACO 90º 35,0/HA 16,0MM
	*			B-1199320	3300076	         1	POSTE CONCRETO DT 9/600 29F
	*			B-1199320	3430520	         1	ALCA PREF SERV AS AL 35 MM2 NI
	*			B-1199320	3470070	         1	HASTE TERRA COBRE 16X2400MM
	*			B-1199320	7930005	-1	SUCATA POSTE CONC DT

	**			B-1199320		         3
						     4,600

	*			B-1199321	0211190	         1	TRAFO 1FF 10KVA 34,5KV 220V 3T MI
	*			B-1199321	0211299	-1	TRAFO 1FF 34,5KV 0211154 AVARIADO
	*			B-1199321	0536778	         2	ELO FUSIVEL 15,0/36,2 KV 0,5H COBRE.

	**			B-1199321		         2

	*			B-1199322	2210004	     6,000	FIO ALUMINIO COBERTO 4 AWG
	*			B-1199322	2300000	         0	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.
	*			B-1199322	2312000	         3	ISOLADOR PINO POLIM 15,0KV 25MM 1200DAN
	*			B-1199322	2660001	         2	FITA ISOLANTE -CLASSE A PT 750V 19MM 20M
	*			B-1199322	2660002	         2	FITA ISOL PVC 19,0MM VERMELHA
	*			B-1199322	2660003	         2	FITA ISOL PVC 19,0MM AZUL
	*			B-1199322	3300152	         1	POSTE CONCRETO DT 11/400 44F
	*			B-1199322	3340011	         1	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA
	*			B-1199322	3410030	         1	MAO FRANCESA PERFIL ACO 48X 5,0X 1971MM
	*			B-1199322	3417025	         1	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM
	*			B-1199322	3428220	         3	PINO ISOLADOR RETO NORMAL ACO 15,0KV.
	*			B-1199322	3480285	         1	PARAFUSO CAB QUAD ACO  12X125
	*			B-1199322	3480310	         2	PARAFUSO CAB QUAD ACO  16X 250
	*			B-1199322	3480315	         2	PARAFUSO CAB QUAD. ACO  16X 300
	*			B-1199322	3493315	         2	ARRUELA LIS QUAD SAE1020 M18
	*			B-1199322	3493325	         1	ARRUELA QUAD ACO  38 F14,00
	*			B-1199322	7900005	-0,240	SUCATA ACO
	*			B-1199322	7927010	-3,000	SUCATA POLIMERICO
